CMPD_CHEMBLID,exp,smiles
CHEMBL1276937,6.33,C=C(C1CCC2(CC1)COC(Nc3ccccc3)OO2)c4ccc5c(Cc6ccccc56)c4
CHEMBL1277022,6.48,Fc1ccc(NC2OCC3(CCC(CC3)C(=C)c4ccc5c(Cc6ccccc56)c4)OO2)cc1
CHEMBL1277023,6.88,Clc1ccc(NC2OCC3(CCC(CC3)C(=C)c4ccc5c(Cc6ccccc56)c4)OO2)cc1
CHEMBL1277115,6.81,Cc1ccc(NC2OCC3(CCC(CC3)C(=C)c4ccc5c(Cc6ccccc56)c4)OO2)cc1
CHEMBL1277204,6.2,COc1ccc(NC2OCC3(CCC(CC3)C(=C)c4ccc5c(Cc6ccccc56)c4)OO2)cc1
CHEMBL1277388,6.59,C=C(C1CCC2(CC1)COC(Nc3ccccc3)OO2)c4ccc5ccc6ccccc6c5c4
CHEMBL1277389,6.74,Fc1ccc(NC2OCC3(CCC(CC3)C(=C)c4ccc5ccc6ccccc6c5c4)OO2)cc1
CHEMBL1277478,7.14,Clc1ccc(NC2OCC3(CCC(CC3)C(=C)c4ccc5ccc6ccccc6c5c4)OO2)cc1
CHEMBL1277572,7.07,Cc1ccc(NC2OCC3(CCC(CC3)C(=C)c4ccc5ccc6ccccc6c5c4)OO2)cc1
CHEMBL1277573,6.46,COc1ccc(NC2OCC3(CCC(CC3)C(=C)c4ccc5ccc6ccccc6c5c4)OO2)cc1
CHEMBL301267,3.84,CCO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3
CHEMBL1288231,0.1,Cl.CN1C(=O)Nc2cc(N3CCC[C@@](C)(N)C3)n(Cc4ccccc4)c2C1=O
CHEMBL1288232,0.28,Cl.CN1C(=O)N(C)c2cc(N3CCC[C@@](C)(N)C3)n(Cc4ccccc4C#N)c2C1=O
CHEMBL288280,5.49,CSc1nc(NCc2ccccc2)c3cnn(CC(Cl)c4ccccc4)c3n1
CHEMBL289125,6.01,CSc1nc(NCCc2ccccc2)c3cnn(CC(Cl)c4ccccc4)c3n1
CHEMBL391724,5.88,CSc1nc(NCc2ccccc2F)c3cnn(CC(Cl)c4ccccc4)c3n1
CHEMBL235756,6.44,CSc1nc(NCCc2cccc(F)c2)c3cnn(CC(Cl)c4ccccc4)c3n1
CHEMBL1632643,6.76,CSc1nc(NCc2cccc(Cl)c2)c3cnn(CC(Cl)c4ccccc4)c3n1
CHEMBL564746,7.41,CSc1nc(NCCc2ccc(Cl)cc2)c3cnn(CC(Cl)c4ccccc4)c3n1
CHEMBL1629808,6.37,CSc1nc(NCc2cccc(Br)c2)c3cnn(CC(Cl)c4ccccc4)c3n1
CHEMBL1629809,7.4,CCCSc1nc(NCc2cccc(Cl)c2)c3cnn(CC(Cl)c4ccccc4)c3n1
CHEMBL1631311,1.67,COc1ccc(OC)c2C(=O)C(=CC(=O)c12)[C@@H](CC=C(C)C)OC(=O)C
CHEMBL1631312,2.33,CCC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(OC)ccc(OC)c2C1=O
CHEMBL1631313,2.74,CCCC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(OC)ccc(OC)c2C1=O
CHEMBL1631314,2.89,COc1ccc(OC)c2C(=O)C(=CC(=O)c12)[C@@H](CC=C(C)C)OC(=O)C(C)C
CHEMBL1631315,2.72,COc1ccc(OC)c2C(=O)C(=CC(=O)c12)[C@@H](CC=C(C)C)OC(=O)\\C=C\\C
CHEMBL1631316,2.9,COc1ccc(OC)c2C(=O)C(=CC(=O)c12)[C@@H](CC=C(C)C)OC(=O)C=C(C)C
CHEMBL1631317,3.31,CCC(C)C(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(OC)ccc(OC)c2C1=O
CHEMBL1631318,3.57,COc1ccc(OC)c2C(=O)C(=CC(=O)c12)[C@@H](CC=C(C)C)OC(=O)c3ccccc3
CHEMBL1631319,3.93,COc1ccc(OC)c2C(=O)C(=CC(=O)c12)[C@@H](CC=C(C)C)OC(=O)CCc3ccccc3
CHEMBL1631320,3.91,COc1ccc(OC)c2C(=O)C(=CC(=O)c12)[C@@H](CC=C(C)C)OC(=O)\\C=C\\c3ccccc3
CHEMBL1631321,2.95,COc1ccc(OC)c2C(=O)C(=CC(=O)c12)[C@@H](CC=C(C)C)OC(=O)c3ccc(cc3)[N+](=O)[O-]
CHEMBL1631322,3.44,COc1ccc(cc1)C(=O)O[C@H](CC=C(C)C)C2=CC(=O)c3c(OC)ccc(OC)c3C2=O
CHEMBL1631323,3.44,COc1ccccc1C(=O)O[C@H](CC=C(C)C)C2=CC(=O)c3c(OC)ccc(OC)c3C2=O
CHEMBL1631324,3.39,COc1ccc(CC(=O)O[C@H](CC=C(C)C)C2=CC(=O)c3c(OC)ccc(OC)c3C2=O)cc1
CHEMBL1631325,3.66,COc1ccc(\\C=C\\O[C@H](CC=C(C)C)C2=CC(=O)c3c(OC)ccc(OC)c3C2=O)cc1OC
CHEMBL1631326,1.8,COc1ccc(OC)c2C(=O)C(=CC(=O)c12)[C@@H](CC=C(C)C)OCC(C)(C)O
CHEMBL1631327,2.19,COc1ccc(OC)c2C(=O)C(=CC(=O)c12)[C@@H](CC=C(C)C)Oc3occc3
CHEMBL1631328,1.8,COc1ccc(OC)c2C(=O)C(=CC(=O)c12)[C@@H](CC=C(C)C)OC3CCCO3
CHEMBL1631329,2.13,COc1ccc(OC)c2C(=O)C(=CC(=O)c12)[C@@H](CC=C(C)C)Oc3cocc3
CHEMBL1631330,1.68,COc1ccc(OC)c2C(=O)C(=CC(=O)c12)[C@@H](CC=C(C)C)OC3CCOC3
CHEMBL1631638,2.23,COc1ccc(OC)c2C(=O)C(=CC(=O)c12)[C@@H](CC=C(C)C)Oc3cccnc3
CHEMBL1631639,2.23,COc1ccc(OC)c2C(=O)C(=CC(=O)c12)[C@@H](CC=C(C)C)Oc3ccncc3
CHEMBL9470,0.92,CC(=CC[C@@H](O)C1=CC(=O)c2c(O)ccc(O)c2C1=O)C
CHEMBL1631640,1.44,COc1ccc(OC)c2C(=O)C(=CC(=O)c12)[C@H](O)CC=C(C)C
CHEMBL84010,1.55,O=C1C=C(Nc2ccccc2)C(=O)c3ccccc13
CHEMBL155563,1.59,ClC1=C(Nc2ccccc2)C(=O)c3ccccc3C1=O
CHEMBL1631457,2.04,Cc1ccccc1NC2=CC(=O)c3ccccc3C2=O
CHEMBL1631458,2.08,Cc1ccccc1NC2=C(Cl)C(=O)c3ccccc3C2=O
CHEMBL1631459,1.16,Oc1ccc(NC2=CC(=O)c3ccccc3C2=O)cc1
CHEMBL552798,1.2,Oc1ccc(NC2=C(Cl)C(=O)c3ccccc3C2=O)cc1
CHEMBL1631460,1.43,COc1ccc(NC2=CC(=O)c3ccccc3C2=O)cc1
CHEMBL1631461,1.46,COc1ccc(NC2=C(Cl)C(=O)c3ccccc3C2=O)cc1
CHEMBL1631462,1.3,COc1ccc(OC)c(NC2=CC(=O)c3ccccc3C2=O)c1
CHEMBL1631463,1.34,COc1ccc(OC)c(NC2=C(Cl)C(=O)c3ccccc3C2=O)c1
CHEMBL1631464,2.34,CN(C1=CC(=O)c2ccccc2C1=O)c3ccccc3
CHEMBL1631465,2.38,CN(C1=C(Cl)C(=O)c2ccccc2C1=O)c3ccccc3
CHEMBL1630379,2.25,[11CH3]Nc1ccc(\\C=C\\c2ccc(N)cc2)cc1
CHEMBL381751,0.28,CN(C\\C=C/CN)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)ncnc23
CHEMBL221959,-5.2,C[C@@H]1CCN(C[C@@H]1N(C)c2ncnc3[nH]ccc23)C(=O)CC#N
CHEMBL1651221,-6.1,OC(=O)c1cc(ccc1Cl)c2cccc(COc3ccc4C(=O)N(CCc4c3)C5CCCC5)c2
CHEMBL1651220,-6.3,OC(=O)c1cc(ccc1Cl)c2cccc(COc3ccc4C(=O)N(Oc4c3)C5CCCC5)c2
CHEMBL1651219,-5.4,OC(=O)c1cc(ccc1Cl)c2cccc(COc3ccc4C(=O)N(Sc4c3)C5CCCC5)c2
CHEMBL1651218,-4.9,CCCN1Cc2cc(OCc3cccc(c3)c4ccc(Cl)c(c4)C(=O)O)ccc2C1=O
CHEMBL1651217,-5.8,CC(C)CCN1Cc2cc(OCc3cccc(c3)c4ccc(Cl)c(c4)C(=O)O)ccc2C1=O
CHEMBL1651215,-6.5,OC(=O)c1cc(ccc1Cl)c2cccc(COc3ccc4C(=O)N(Cc4c3)C5CCCCC5)c2
CHEMBL1651214,-6.6,OC(=O)c1cc(ccc1Cl)c2cccc(COc3ccc4C(=O)N(Cc4c3)c5ccccc5)c2
CHEMBL1651213,-5.6,OC(=O)c1cc(ccc1Cl)c2cccc(COc3ccc4C(=O)N(Cc4c3)C5CC5)c2
CHEMBL1651212,-6.3,CC(C)CN1Cc2cc(OCc3cccc(c3)c4ccc(Cl)c(c4)C(=O)O)ccc2C1=O
CHEMBL1651211,-5.6,OC(=O)c1cc(ccc1Cl)c2cccc(COc3ccc4C(=O)N(Cc4c3)C5CCC5)c2
CHEMBL1651210,-6.5,OC(=O)c1cc(ccc1Cl)c2cccc(COc3ccc4C(=O)N(CC5CC5)Cc4c3)c2
CHEMBL1651209,-6.1,CC(C)N1Cc2cc(OCc3cccc(c3)c4ccc(Cl)c(c4)C(=O)O)ccc2C1=O
CHEMBL1651208,-5.5,OC(=O)c1cc(ccc1Cl)c2cccc(COc3ccc4C(=O)N(Cc4c3)C5CCCC5)c2
CHEMBL593013,-6.2,Cc1c(C)c2C(=O)C(Cc2cc1OCc3cccc(c3)c4ccc(cc4)C(=O)O)C5CCCC5
CHEMBL416956,2.47,OC(C1CCCCN1)c2cc(nc3c(cccc23)C(F)(F)F)C(F)(F)F
CHEMBL516268,2.49,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4)N5CCS(=O)(=O)CC5
CHEMBL1650013,4.97,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4)N5CCSCC5
CHEMBL1650014,3.36,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](NS(=O)(=O)N)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4
CHEMBL1650015,5.18,C[C@@H]1CC[C@H]2[C@@H](C)C(O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4)c5ccc(F)cc5
CHEMBL1650016,5.62,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4)N5CCN(Cc6ccccc6)CC5
CHEMBL1650017,4.78,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4)N5CCN(CC5)c6ncccn6
CHEMBL567597,2.94,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4
CHEMBL361497,2.77,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4
CHEMBL343002,3.95,CCOc1ccc(cc1)c2nc3cc(ccc3[nH]2)c4nc5cc(ccc5[nH]4)N6CCN(C)CC6
CHEMBL1668698,4.05,CN1CCN(CC1)c2ccc3nc([nH]c3c2)c4ccc5nc([nH]c5c4)c6ccc(F)cc6F
CHEMBL1668699,4.85,CN1CCN(CC1)c2ccc3nc([nH]c3c2)c4ccc5nc([nH]c5c4)c6ccc(Cl)cc6Cl
CHEMBL125284,3.48,COc1ccc(cc1OC)c2nc3cc(ccc3[nH]2)c4nc5cc(ccc5[nH]4)N6CCN(C)CC6
CHEMBL1668700,3.36,COc1cc(cc(OC)c1OC)c2nc3ccc(cc3[nH]2)c4nc5ccc(cc5[nH]4)N6CCN(C)CC6
CHEMBL1668366,3.373,O=C(N\\N=C/c1ccc(Oc2ccccc2)cc1)c3ccncc3
CHEMBL1668367,3.23,[O-][N+](=O)c1ccc(Oc2ccc(\\C=N/NC(=O)c3ccncc3)cc2)cc1
CHEMBL1668368,3.652,Cc1ccc(Oc2ccc(\\C=N/NC(=O)c3ccncc3)cc2)cc1
CHEMBL1668369,3.948,Clc1ccc(Oc2ccc(\\C=N/NC(=O)c3ccncc3)cc2)cc1
CHEMBL1668370,4.029,Brc1ccc(Oc2ccc(\\C=N/NC(=O)c3ccncc3)cc2)cc1
CHEMBL1668371,3.496,Fc1ccc(Oc2ccc(\\C=N/NC(=O)c3ccncc3)cc2)cc1
CHEMBL1668372,4.215,Cc1cc(Oc2ccc(\\C=N/NC(=O)c3ccncc3)cc2)ccc1Cl
CHEMBL1668373,4.521,O=C(N\\N=C/c1ccc(Oc2ccc3ccccc3c2)cc1)c4ccncc4
CHEMBL1668374,3.197,O=C(N\\N=C/c1ccc(Oc2ccc3OCOc3c2)cc1)c4ccncc4
CHEMBL1090410,1.124,O=C(N\\N=C/1\\C(=O)Nc2ccccc12)c3ccncc3
CHEMBL923,-5.5,OC(Cc1cccnc1)(P(=O)(O)O)P(=O)(O)O
CHEMBL494897,-1.2,CCCCCCCCCCOc1ccc[n+](CC(P(=O)(O)O)P(=O)(O)[O-])c1
CHEMBL1673217,-4.1,CCCCCCCCN(C)CC(P(=O)(O)O)P(=O)(O)O
CHEMBL1673218,-3.4,CCCCCCCCCCN(C)CC(P(=O)(O)O)P(=O)(O)O
CHEMBL76,4.73,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12
CHEMBL1673192,4.94,Clc1ccc2c(NC[C@@H]3CCCN4CCCC[C@H]34)ccnc2c1
CHEMBL1673193,4.57,Clc1ccc2c(N[C@H]3CCCN4CCCC[C@H]34)ccnc2c1
CHEMBL93124,1.5,CNc1ccc(cc1)c2nc3ccc(O)cc3s2
CHEMBL1672888,1.9,COc1ccc2c(c1)sc3nc(cn23)c4ccc(cc4)N5CCCC5
CHEMBL1672889,2.2,CCN(CC)c1ccc(cc1)c2cn3c4ccc(OC)cc4sc3n2
CHEMBL1672890,1.9,COc1ccc2c(c1)sc3nc(cn23)c4ccc(cc4)N(C)C
CHEMBL1671878,1.7,CNc1ccc(cc1)c2cn3c4ccc(OC)cc4sc3n2
CHEMBL1672897,1.2,CNc1ccc(cc1)c2cn3c4ccc(O)cc4sc3n2
CHEMBL1672033,3.05,COc1cccc2C(CCCc12)NCCN3CCN(CC3)C4CCCCC4
CHEMBL1672041,3.44,COc1cccc2c(NC(=O)CN3CCN(CC3)C4CCCCC4)cccc12
CHEMBL1672030,3.69,COc1cccc2C(CCCc12)NC(=O)CN3CCN(CC3)C4CCCCC4
CHEMBL1672043,3.94,COc1cccc2c(OCCN3CCN(CC3)C4CCCCC4)cccc12
CHEMBL1672042,4.08,COc1cccc2c(NCCN3CCN(CC3)C4CCCCC4)cccc12
CHEMBL1672036,4.83,COc1cccc2C(CCCc12)N(C)CCN3CCN(CC3)C4CCCCC4
CHEMBL53325,5.08,COc1cccc2C(CCCN3CCN(CC3)C4CCCCC4)CCCc12
CHEMBL1672176,1.08,[Cl-].CNC(=O)CNC(=O)c1c(O)c(O)cc[n+]1C
CHEMBL1684097,0,OC(=O)CC(Cc1ccc2OCOc2c1)C(=O)O
CHEMBL1684099,0,Cc1cc(C(=O)O)c(C(=O)O)c(O)n1
CHEMBL1235764,0,NC(=O)c1ncn(n1)[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O
CHEMBL1684098,0,OCCNS(=O)(=O)c1cc(cc(c1)C(=O)O)C(=O)O
CHEMBL1684441,2.17,Cl.CCN1C(=O)CN/C/1=N\\c2ccc3cc4ccc(cc4nc3c2)\\N=C\\5/NCC(=O)N5CC
CHEMBL1684442,3.21,Cl.CCCN1C(=O)CN/C/1=N\\c2ccc3cc4ccc(cc4nc3c2)\\N=C\\5/NCC(=O)N5CCC
CHEMBL1684443,4.1,Cl.CCCCN1C(=O)CN/C/1=N\\c2ccc3cc4ccc(cc4nc3c2)\\N=C\\5/NCC(=O)N5CCCC
CHEMBL1685019,1.81,CC(C)(C)CN(C(=C)CCC(=O)N1CCCC(C1)C(=O)O)c2ccc(Cl)cc2CO
CHEMBL1689617,5.152,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc2ccc3OCOc3c2
CHEMBL1689618,1.409,N[C@@H](Cc1ccccc1)[C@H](O)CNCc2ccc3OCOc3c2
CHEMBL1689626,2.619,COc1ccc(cc1)S(=O)(=O)N(C[C@@H](O)[C@@H](N)Cc2ccccc2)Cc3ccc4OCOc4c3
CHEMBL1689627,3.01,Cc1ccc(cc1)S(=O)(=O)N(C[C@@H](O)[C@@H](N)Cc2ccccc2)Cc3ccc4OCOc4c3
CHEMBL1689628,1.638,N[C@@H](Cc1ccccc1)[C@H](O)CN(Cc2ccc3OCOc3c2)S(=O)(=O)c4ccc(F)cc4
CHEMBL1689629,2.521,N[C@@H](Cc1ccccc1)[C@H](O)CN(Cc2ccc3OCOc3c2)S(=O)(=O)c4ccc(cc4)[N+](=O)[O-]
CHEMBL44884,0.35,CC[C@@H](CO)NCCN[C@@H](CC)CO
CHEMBL1689012,4.74,OC(=O)C(=O)O.FCCOc1ccccc1N2CCN(C\\C=C\\CNC(=O)c3ccc(cc3)c4ccsc4)CC2
CHEMBL1689010,3.81,OC(=O)C(=O)O.FCCOc1ccc(cc1)C(=O)NC\\C=C\\CN2CCN(CC2)c3ccccc3OCCF
CHEMBL1689009,3.61,OC(=O)C(=O)O.FCCOc1ccccc1N2CCN(C\\C=C\\CNC(=O)c3ccc(CCF)cc3)CC2
CHEMBL1689008,3.83,CN(C)c1ccc(cc1)C(=O)NC\\C=C\\CN2CCN(CC2)c3ccccc3OCCF.OC(=O)C(=O)O
CHEMBL1689006,4.67,OC(=O)C(=O)O.FCCOc1ccccc1N2CCN(CCCCNC(=O)c3ccc(cc3)c4ccsc4)CC2
CHEMBL1689004,3.73,OC(=O)C(=O)O.FCCOc1ccc(cc1)C(=O)NCCCCN2CCN(CC2)c3ccccc3OCCF
CHEMBL1689003,3.68,OC(=O)C(=O)O.FCCOc1ccccc1N2CCN(CCCCNC(=O)c3ccc(CCF)cc3)CC2
CHEMBL1689002,3.75,CN(C)c1ccc(cc1)C(=O)NCCCCN2CCN(CC2)c3ccccc3OCCF.OC(=O)C(=O)O
CHEMBL1688998,3.66,COc1ccccc1N2CCN(C\\C=C\\CNC(=O)c3cc(C)ccc3OCCF)CC2.OC(=O)C(=O)O
CHEMBL1688997,3.16,COc1ccccc1N2CCN(C\\C=C\\CNC(=O)c3ccc(OCCOCCF)cc3)CC2.OC(=O)C(=O)O
CHEMBL1688996,3.55,COc1ccccc1N2CCN(C\\C=C\\CNC(=O)c3ccc(OCCF)cc3)CC2.OC(=O)C(=O)O
CHEMBL1688995,3.43,COc1ccccc1N2CCN(C\\C=C\\CNC(=O)c3ccc(CCF)cc3)CC2.OC(=O)C(=O)O
CHEMBL1688993,3.08,COc1ccccc1N2CCN(CCCCNC(=O)c3ccc(OCCOCCF)cc3)CC2.OC(=O)C(=O)O
CHEMBL1688992,3.48,COc1ccccc1N2CCN(CCCCNC(=O)c3ccc(OCCF)cc3)CC2.OC(=O)C(=O)O
CHEMBL1688991,2.94,COc1ccccc1N2CCN(CCCCNC(=O)c3ccc(CCF)cc3)CC2
CHEMBL1688990,3.09,COc1ccccc1N2CCN(CCCCNC(=O)c3ccc(cc3)N(C)C)CC2
CHEMBL1760810,0.54,OC[C@@H]1C[C@@]12C(=O)Nc3ccc(cc23)[N+](=O)[O-]
CHEMBL1760811,1.84,[O-][N+](=O)c1ccc2NC(=O)[C@@]3(C[C@H]3CCl)c2c1
CHEMBL1760812,3.48,FC(F)(F)Oc1ccc2NC(=O)[C@@]3(C[C@H]3CCl)c2c1
CHEMBL1760813,1.89,OC[C@@H]1C[C@@]12C(=O)Nc3ccc(OC(F)(F)F)cc23
CHEMBL1760814,2.44,Cc1ccc2NC(=O)[C@@]3(C[C@H]3CCl)c2c1
CHEMBL1760815,1.21,Cc1ccc2NC(=O)[C@@]3(C[C@H]3CO)c2c1
CHEMBL1760816,2.19,OC[C@@H]1C[C@@]12C(=O)Nc3ccccc23
CHEMBL1760817,1.95,ClC[C@@H]1C[C@@]12C(=O)Nc3ccccc23
CHEMBL1761376,6.134,O=C1N(\\N=C\\c2ccc(Oc3ccccc3)cc2)C(=Nc4ccccc14)c5ccccc5
CHEMBL1761377,6.123,[O-][N+](=O)c1ccc(Oc2ccc(\\C=N\\N3C(=O)c4ccccc4N=C3c5ccccc5)cc2)cc1
CHEMBL1761378,6.291,Cc1ccc(Oc2ccc(\\C=N\\N3C(=O)c4ccccc4N=C3c5ccccc5)cc2)cc1
CHEMBL1761379,6.381,Clc1ccc(Oc2ccc(\\C=N\\N3C(=O)c4ccccc4N=C3c5ccccc5)cc2)cc1
CHEMBL1761380,6.394,Brc1ccc(Oc2ccc(\\C=N\\N3C(=O)c4ccccc4N=C3c5ccccc5)cc2)cc1
CHEMBL1761381,6.212,Fc1ccc(Oc2ccc(\\C=N\\N3C(=O)c4ccccc4N=C3c5ccccc5)cc2)cc1
CHEMBL1761382,6.517,Cc1cc(Oc2ccc(\\C=N\\N3C(=O)c4ccccc4N=C3c5ccccc5)cc2)ccc1Cl
CHEMBL1761383,6.526,O=C1N(\\N=C\\c2ccc(Oc3ccc4ccccc4c3)cc2)C(=Nc5ccccc15)c6ccccc6
CHEMBL1761384,6.012,O=C1N(\\N=C\\c2ccc(Oc3ccc4OCOc4c3)cc2)C(=Nc5ccccc15)c6ccccc6
CHEMBL1761385,4.032,O=C1Nc2ccccc2/C/1=N\\N3C(=O)c4ccccc4N=C3c5ccccc5
CHEMBL1761386,4.012,CC1=Nc2ccccc2C(=O)N1\\N=C\\c3ccc(Oc4ccccc4)cc3
CHEMBL1761387,4.013,CC1=Nc2ccccc2C(=O)N1\\N=C\\c3ccc(Oc4ccc(cc4)[N+](=O)[O-])cc3
CHEMBL1761388,4.321,CC1=Nc2ccccc2C(=O)N1\\N=C\\c3ccc(Oc4ccc(C)cc4)cc3
CHEMBL1761389,4.598,CC1=Nc2ccccc2C(=O)N1\\N=C\\c3ccc(Oc4ccc(Cl)cc4)cc3
CHEMBL1761390,4.643,CC1=Nc2ccccc2C(=O)N1\\N=C\\c3ccc(Oc4ccc(Br)cc4)cc3
CHEMBL1761391,4.212,CC1=Nc2ccccc2C(=O)N1\\N=C\\c3ccc(Oc4ccc(F)cc4)cc3
CHEMBL1761392,4.412,CC1=Nc2ccccc2C(=O)N1\\N=C\\c3ccc(Oc4ccc(Cl)c(C)c4)cc3
CHEMBL1761393,5.221,CC1=Nc2ccccc2C(=O)N1\\N=C\\c3ccc(Oc4ccc5ccccc5c4)cc3
CHEMBL1761394,4.011,CC1=Nc2ccccc2C(=O)N1\\N=C\\c3ccc(Oc4ccc5OCOc5c4)cc3
CHEMBL1761395,2.232,CC1=Nc2ccccc2C(=O)N1\\N=C/3\\C(=O)Nc4ccccc34
CHEMBL1761396,5.202,CCCC1=Nc2ccccc2C(=O)N1\\N=C\\c3ccc(Oc4ccccc4)cc3
CHEMBL1761397,5.178,CCCC1=Nc2ccccc2C(=O)N1\\N=C\\c3ccc(Oc4ccc(cc4)[N+](=O)[O-])cc3
CHEMBL1761398,5.451,CCCC1=Nc2ccccc2C(=O)N1\\N=C\\c3ccc(Oc4ccc(C)cc4)cc3
CHEMBL1761399,5.782,CCCC1=Nc2ccccc2C(=O)N1\\N=C\\c3ccc(Oc4ccc(Cl)cc4)cc3
CHEMBL1761400,5.878,CCCC1=Nc2ccccc2C(=O)N1\\N=C\\c3ccc(Oc4ccc(Br)cc4)cc3
CHEMBL1761401,5.221,CCCC1=Nc2ccccc2C(=O)N1\\N=C\\c3ccc(Oc4ccc(F)cc4)cc3
CHEMBL1761402,6.019,CCCC1=Nc2ccccc2C(=O)N1\\N=C\\c3ccc(Oc4ccc(Cl)c(C)c4)cc3
CHEMBL1761403,6.123,CCCC1=Nc2ccccc2C(=O)N1\\N=C\\c3ccc(Oc4ccc5ccccc5c4)cc3
CHEMBL1761404,4.823,CCCC1=Nc2ccccc2C(=O)N1\\N=C\\c3ccc(Oc4ccc5OCOc5c4)cc3
CHEMBL1761405,3.234,CCCC1=Nc2ccccc2C(=O)N1\\N=C/3\\C(=O)Nc4ccccc34
CHEMBL1761875,3.44,CCOC(=O)C1=C2NCCN2C(=N)c3c(Cl)c(C#N)c(Cl)c(Cl)c13
CHEMBL1761876,2.68,CCOC(=O)C1=C2NCCN2C(=N)c3c(F)c(C#N)c(F)c(Cl)c13
CHEMBL1761877,2.04,CCOC(=O)C1=C2NCCN2C(=N)c3c(F)c(C#N)c(F)c(F)c13
CHEMBL1761878,4.02,COc1ccc(cc1)C(=O)C2=C3NCCN3C(=N)c4c(Cl)c(C#N)c(Cl)c(Cl)c24
CHEMBL1761879,3.26,COc1ccc(cc1)C(=O)C2=C3NCCN3C(=N)c4c(F)c(C#N)c(F)c(Cl)c24
CHEMBL1761880,2.62,COc1ccc(cc1)C(=O)C2=C3NCCN3C(=N)c4c(F)c(C#N)c(F)c(F)c24
CHEMBL1761881,4.03,Clc1c(Cl)c2C(=C3NCCN3C(=N)c2c(Cl)c1C#N)C(=O)c4ccccc4
CHEMBL1761882,3.27,Fc1c(Cl)c2C(=C3NCCN3C(=N)c2c(F)c1C#N)C(=O)c4ccccc4
CHEMBL1761883,2.63,Fc1c(F)c2C(=C3NCCN3C(=N)c2c(F)c1C#N)C(=O)c4ccccc4
CHEMBL1761884,4.76,Clc1ccc(cc1)C(=O)C2=C3NCCN3C(=N)c4c(Cl)c(C#N)c(Cl)c(Cl)c24
CHEMBL1761885,4,Fc1c(Cl)c2C(=C3NCCN3C(=N)c2c(F)c1C#N)C(=O)c4ccc(Cl)cc4
CHEMBL1761886,3.36,Fc1c(F)c2C(=C3NCCN3C(=N)c2c(F)c1C#N)C(=O)c4ccc(Cl)cc4
CHEMBL1761887,2.43,CC(=O)C1=C2NCCN2C(=N)c3c(Cl)c(C#N)c(Cl)c(Cl)c13
CHEMBL1761888,1.67,CC(=O)C1=C2NCCN2C(=N)c3c(F)c(C#N)c(F)c(Cl)c13
CHEMBL1761889,1.03,CC(=O)C1=C2NCCN2C(=N)c3c(F)c(C#N)c(F)c(F)c13
CHEMBL1761890,4.1,COc1ccc(cc1)C(=O)C2=C3NCCCN3C(=N)c4c(Cl)c(C#N)c(Cl)c(Cl)c24
CHEMBL1761891,3.34,COc1ccc(cc1)C(=O)C2=C3NCCCN3C(=N)c4c(F)c(C#N)c(F)c(Cl)c24
CHEMBL1761892,2.7,COc1ccc(cc1)C(=O)C2=C3NCCCN3C(=N)c4c(F)c(C#N)c(F)c(F)c24
CHEMBL1761893,4.61,Cc1ccc(cc1)C(=O)C2=C3NCCCN3C(=N)c4c(Cl)c(C#N)c(Cl)c(Cl)c24
CHEMBL1761894,3.85,Cc1ccc(cc1)C(=O)C2=C3NCCCN3C(=N)c4c(F)c(C#N)c(F)c(Cl)c24
CHEMBL1761895,3.21,Cc1ccc(cc1)C(=O)C2=C3NCCCN3C(=N)c4c(F)c(C#N)c(F)c(F)c24
CHEMBL1761896,4.11,Clc1c(Cl)c2C(=C3NCCCN3C(=N)c2c(Cl)c1C#N)C(=O)c4ccccc4
CHEMBL1761897,3.35,Fc1c(Cl)c2C(=C3NCCCN3C(=N)c2c(F)c1C#N)C(=O)c4ccccc4
