CMPD_CHEMBLID,exp,smiles
CHEMBL573485,1.4,COc1ccc(cn1)c2cnc3nc(sc3c2)N4CCC(CC4)N5CCCCC5
CHEMBL578862,0.8,N#Cc1cncc(c1)c2cnc3nc(sc3c2)N4CCC(CC4)N5CCCCC5
CHEMBL575475,1.5,Fc1ncccc1c2cnc3nc(sc3c2)N4CCC(CC4)N5CCCCC5
CHEMBL574837,1.5,Fc1ccc(cn1)c2cnc3nc(sc3c2)N4CCC(CC4)N5CCCCC5
CHEMBL584766,2.1,Fc1ccc(cc1C#N)c2cnc3nc(sc3c2)N4CCC(CC4)N5CCCCC5
CHEMBL572558,1.9,N#Cc1ccc(cc1)c2cnc3nc(sc3c2)N4CCC(CC4)N5CCCCC5
CHEMBL575474,1.2,Clc1cc2sc(nc2cn1)N3CCC(CC3)N4CCCCC4
CHEMBL1823054,2.5,COCC1CCCN1S(=O)(=O)c2ccc(cc2)c3ccc(CCN4CCC[C@H]4C)cc3
CHEMBL1823053,1.5,C[C@@H]1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)N4CCC(O)C4
CHEMBL554506,2,COC1CCN(CC1)S(=O)(=O)c2ccc(cc2)c3ccc(CCN4CCC[C@H]4C)cc3
CHEMBL560140,1.6,C[C@@H]1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)N4CCS(=O)(=O)CC4
CHEMBL561279,2.6,C[C@@H]1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)N4C(C)COCC4C
CHEMBL564380,1.9,C[C@@H]1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)N4CCOCC4
CHEMBL558655,2.4,C[C@@H]1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)NCc4ccncc4
CHEMBL558456,3.6,C[C@@H]1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)NCc4ccccc4
CHEMBL552279,3.5,C[C@@H]1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)Nc4ccccc4
CHEMBL559118,1.8,C[C@@H]1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)NC4CCOCC4
CHEMBL563118,2.9,C[C@@H]1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)NC4CCC4
CHEMBL558260,2.8,C[C@@H]1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)NCC4CC4
CHEMBL550405,1.8,COCCNS(=O)(=O)c1ccc(cc1)c2ccc(CCN3CCC[C@H]3C)cc2
CHEMBL1823052,2.3,CCC(CO)NS(=O)(=O)c1ccc(cc1)c2ccc(CCN3CCC[C@H]3C)cc2
CHEMBL558923,1.8,C[C@@H]1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)N
CHEMBL562629,3.1,C[C@@H]1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)N4CCCCC4
CHEMBL1823051,2.8,CCCNS(=O)(=O)c1ccc(cc1)c2ccc(CCN3CCC[C@H]3C)cc2
CHEMBL569832,2.3,CCNS(=O)(=O)c1ccc(cc1)c2ccc(CCN3CCC[C@H]3C)cc2
CHEMBL1092108,2.7,Brc1ccc(cc1)N(C2CCN(Cc3ccncc3)CC2)C(=O)NCc4ccccc4
CHEMBL1092109,2,Brc1ccc(cc1)N(C2CCN(Cc3ccnnc3)CC2)C(=O)NCc4ccccc4
CHEMBL1093696,2.1,Fc1ccc(CNC(=O)N(C2CCN(Cc3ccnnc3)CC2)c4ccc(Cl)cc4)cc1
CHEMBL1091836,3.2,Nc1cc(CN2CCC(CC2)N(C(=O)NCc3ccc(F)cc3)c4ccc(Cl)cc4)ccn1
CHEMBL1091834,2.8,Fc1ccc(CNC(=O)N(C2CCN(Cc3ccncc3)CC2)c4ccc(Cl)cc4)cc1
CHEMBL1089078,1.7,OCCN1CCC(CC1)N(C(=O)NCc2ccc(F)cc2)c3ccc(Br)cc3
CHEMBL1093113,1.6,OCCN1CCC(CC1)N(C(=O)NCc2ccc(F)cc2)c3ccc(Cl)cc3
CHEMBL1092106,1.9,CCN1CCC(CC1)N(C(=O)NCc2ccc(F)cc2)c3ccc(Cl)cn3
CHEMBL1092105,2.5,CCN1CCC(CC1)N(C(=O)NCc2ccc(F)cc2)c3ccc(Cl)cc3
CHEMBL1094029,3.4,Brc1ccc(cc1)N(C2CCN(CC2)C3CCCC3)C(=O)Nc4ccccc4
CHEMBL1094030,3.6,Fc1ccc(CNC(=O)N(C2CCN(CC2)C3CCCC3)c4ccc(Br)cc4)cc1
CHEMBL1094028,3.4,Brc1ccc(cc1)N(C2CCN(CC2)C3CCCC3)C(=O)NCc4ccccc4
CHEMBL1823050,1.8,COC(=O)N1CC(CC1C(=O)N2CCCN(CC2)C3CCC3)Oc4ccc(F)cc4
CHEMBL1823049,1.8,COC(=O)N1CC(CC1C(=O)N2CCCN(CC2)C3CCC3)Oc4cccc(F)c4
CHEMBL1823048,0.9,Fc1ccc(OC2CNC(C2)C(=O)N3CCCN(CC3)C4CCCC4)cc1
CHEMBL1823047,0.6,O=C(C1CC(CN1)Oc2ccc(cc2)C#N)N3CCCN(CC3)C4CCCC4
CHEMBL1823046,-0.2,O=C(C1CC(CN1)Oc2ccc(cc2)C#N)N3CCCN(CC3)C4CCC4
CHEMBL1823045,0.6,Clc1ccc(OC2CNC(C2)C(=O)N3CCCN(CC3)C4CCC4)cc1
CHEMBL1823044,0.2,Fc1ccc(OC2CNC(C2)C(=O)N3CCCN(CC3)C4CCC4)cc1
CHEMBL1823043,0.6,Clc1cccc(OC2CNC(C2)C(=O)N3CCCN(CC3)C4CCC4)c1
CHEMBL1823042,0.2,Fc1cccc(OC2CNC(C2)C(=O)N3CCCN(CC3)C4CCC4)c1
CHEMBL1084616,2.5,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccn5ncnc5n4
CHEMBL392573,2.5,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnc5cc(C)nn5c4C
CHEMBL1086074,2.8,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnc5OCOc5c4
CHEMBL1086073,3.5,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4csc(n4)c5cc(C)on5
CHEMBL1086072,3.6,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4csc(n4)c5csc(C)n5
CHEMBL1085841,3.5,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4sc(nc4C)c5ccncc5
CHEMBL1082496,2.9,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccccn4
CHEMBL1086534,4.1,CCOC(=N)c1ccc(s1)c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2
CHEMBL1086315,3.8,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccc(C#N)s4
CHEMBL1083448,3.2,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccc5OCOCc5c4
CHEMBL263101,3.1,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cc5cccnc5nc4C
CHEMBL1083447,3.1,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccc5nccnc5c4
CHEMBL1084385,3.2,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4c(C)nc5ccccn45
CHEMBL1084384,3.1,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cn5CCSc5n4
CHEMBL1084383,2.8,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4sc5ncnn5c4C
CHEMBL1085142,4.5,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4sc5nc6ccccc6n5c4C
CHEMBL1083562,4.1,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4nc5ccccc5s4
CHEMBL1085398,4.2,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4c(C)onc4c5ccccc5
CHEMBL1085397,4.7,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4c(Cl)n(C)nc4c5ccccc5
CHEMBL1085396,4.9,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4c(C)onc4c5ccc(Cl)cc5
CHEMBL1085641,5.5,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4onc(c4C)c5ccc(Cl)cc5
CHEMBL1086098,4.4,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4nnn(c4C)c5ccc(F)cc5F
CHEMBL1082606,3.5,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4sc(nc4C)c5cccnc5
CHEMBL1085866,3.9,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4sc(nc4C)c5ccccn5
CHEMBL1086561,2.5,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4sc(nc4C)N5CCOCC5
CHEMBL1085592,2.7,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4sc(nc4C)c5cnccn5
CHEMBL1086292,4.6,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4sc(nc4C)c5cccs5
CHEMBL1086513,4.3,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnc(s4)c5ccccc5
CHEMBL1086514,3.4,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccc(cc4)N5C=CC(=O)C=C5
CHEMBL1085336,3.1,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccc(cc4)N5CCCCC5
CHEMBL1085337,2.9,CC1CCN(CC1)c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2
CHEMBL1082488,4.2,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cc(C)nc(n4)c5ccccc5
CHEMBL237191,2.7,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnc(nc4C)N5CCCC5
CHEMBL1082489,2.4,COc1ncc(cn1)c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2
CHEMBL1085828,1.9,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cncnc4
CHEMBL1822869,3.6,CC1CCCN1CCc2ccc3nc(ccc3c2)c4cccs4
CHEMBL1822868,3.3,CC1CCCN1CCc2ccc3nc(ccc3c2)c4ccsc4
CHEMBL1822867,2.7,CC1CCCN1CCc2ccc3nc(ccc3c2)c4cocc4
CHEMBL1084826,2.5,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4c(C)n[nH]c4C
CHEMBL442242,2.6,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cn(C)nc4C
CHEMBL1084827,2.5,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnn(C)c4C
CHEMBL1084314,2.4,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4c[nH]nc4C
CHEMBL1084582,2.1,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cn[nH]c4
CHEMBL1084581,2.4,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccn[nH]4
CHEMBL1822866,2.7,COC(=O)c1cc(on1)c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2
CHEMBL1822865,2.5,COC(=O)c1c(C)noc1c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2
CHEMBL1086520,3.4,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4onc(Br)c4
CHEMBL1083274,2.4,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4oc(C)nc4C
CHEMBL1083462,3,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnn(c4C)c5ccc(nn5)N(C)C
CHEMBL237394,3.8,CCOc1ccc(nn1)n2ncc(c2C)c3ccc4cc(CCN5CCC[C@H]5C)ccc4n3
CHEMBL1084877,4.6,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnn(c4C)c5cc(cc(C)n5)C(F)(F)F
CHEMBL1083463,5.4,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnn(c4C)c5ccc(Cl)c(Cl)c5
CHEMBL393581,3.4,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnn(c4C)c5ccccn5
CHEMBL1085124,5.5,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccc(s4)c5ccc(C)s5
CHEMBL1084879,4.8,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4csc(n4)c5ccc(OCC(F)(F)F)nc5
CHEMBL1084294,5,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4csc(n4)c5cc(Cl)nc(Cl)c5
CHEMBL1084878,4.4,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4csc(n4)c5ccccc5
CHEMBL1085964,1.8,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnccn4
CHEMBL1085783,3.6,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4c(O)ccnc4C(F)(F)F
CHEMBL1083406,2.5,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccncc4
CHEMBL1822864,2.1,CC1CCCN1CCc2ccc3nc(ccc3c2)c4cc(C(=O)N)c(C)nc4C
CHEMBL1822863,2.9,CC1CCCN1CCc2ccc3nc(ccc3c2)c4cc(C#N)c(C)nc4C
CHEMBL1082447,3.1,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccc(C)nc4C
CHEMBL1083407,3.4,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccc(Cl)nc4
CHEMBL1082781,2.8,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccc(C)nc4
CHEMBL1084560,2.5,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cccnc4
CHEMBL1084559,2.9,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4sc(C)nc4C
CHEMBL1086521,2.5,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4nccs4
CHEMBL1085591,2.7,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)C4=NCCS4
CHEMBL1085325,3.6,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)C(C)(C)C
CHEMBL1086034,2.7,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)C4CC4
CHEMBL1086033,2,C[C@@H]1CCCN1CCc2ccc3nc(C)ccc3c2
CHEMBL1085800,3.5,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccc(cc4)C#N
CHEMBL1086032,1.7,C[C@@H]1CCCN1CCc2ccc3ncccc3c2
CHEMBL351231,3.2,C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)c4ccc(cc4)C#N
CHEMBL1822862,1.4,CN(C)C1CCC(CC1)c2ccc(OCCCN3CCCCC3)cc2
CHEMBL1822861,3.1,CCOC(=O)c1ccc(cc1)c2ccc(OCCCN3CCCCC3)cc2
CHEMBL1822860,3.2,O=C(N1CCCCC1)c2ccccc2c3ccc(OCCCN4CCCCC4)cc3
CHEMBL1822859,2.9,COc1ccccc1c2ccc(OCCCN3CCCCC3)cc2
CHEMBL1822858,2.7,C(COc1ccc(cc1)c2ccc3OCOc3c2)CN4CCCCC4
CHEMBL1822857,1.8,C(COc1ccc(cc1)C2CCOCC2)CN3CCCCC3
CHEMBL1822856,2.1,C(COc1ccc(cc1)C2CCCCO2)CN3CCCCC3
CHEMBL1822855,1.7,C(COc1ccc(cc1)N2CCCCC2)CN3CCCCC3
CHEMBL1822854,3.6,C(COc1ccc(cc1)C2CCCCC2)CN3CCCCC3
CHEMBL1822853,2.9,C(COc1ccc(cc1)C2=CCCC2)CN3CCCCC3
CHEMBL1822852,1.3,C(COc1ccc(cc1)C2=NCCO2)CN3CCCCC3
CHEMBL1822851,1.1,C(COc1ccc(cc1)c2ocnc2)CN3CCCCC3
CHEMBL1822850,1.8,Cn1nccc1c2ccc(OCCCN3CCCCC3)cc2
CHEMBL1822849,1.6,C(COc1ccc(cc1)c2ncc[nH]2)CN3CCCCC3
CHEMBL1822690,1.7,C(COc1ccc(cc1)C2CCCO2)CN3CCCCC3
CHEMBL1822689,2.3,C(COc1ccc(cc1)c2occc2)CN3CCCCC3
CHEMBL1822688,2.8,C(COc1ccc(cc1)c2cccs2)CN3CCCCC3
CHEMBL478406,2.2,CC1=Nc2ccc(C)cc2C(=O)N1c3ccc(OCCCN4CCCC4)cc3
CHEMBL478615,2.2,CC1=Nc2cc(C)ccc2C(=O)N1c3ccc(OCCCN4CCCC4)cc3
CHEMBL478616,2.2,CC1=Nc2c(C)cccc2C(=O)N1c3ccc(OCCCN4CCCC4)cc3
CHEMBL477152,1.7,COc1cccc2C(=O)N(C(=Nc12)C)c3ccc(OCCCN4CCCC4)cc3
CHEMBL477201,1.7,COc1ccc2C(=O)N(C(=Nc2c1)C)c3ccc(OCCCN4CCCC4)cc3
CHEMBL477991,1.7,COc1ccc2N=C(C)N(C(=O)c2c1)c3ccc(OCCCN4CCCC4)cc3
CHEMBL477990,1.7,COc1cccc2N=C(C)N(C(=O)c12)c3ccc(OCCCN4CCCC4)cc3
CHEMBL477356,1.9,CC1=Nc2cccc(F)c2C(=O)N1c3ccc(OCCCN4CCCC4)cc3
CHEMBL479252,1.9,CC1=Nc2ccc(F)cc2C(=O)N1c3ccc(OCCCN4CCCC4)cc3
CHEMBL476106,1.9,CC1=Nc2cc(F)ccc2C(=O)N1c3ccc(OCCCN4CCCC4)cc3
CHEMBL515150,1.9,CC1=Nc2c(F)cccc2C(=O)N1c3ccc(OCCCN4CCCC4)cc3
CHEMBL477363,2.4,CC1=Nc2cccc(Cl)c2C(=O)N1c3ccc(OCCCN4CCCC4)cc3
CHEMBL476323,2.6,CC1=Nc2cccc(c2C(=O)N1c3ccc(OCCCN4CCCC4)cc3)C(F)(F)F
CHEMBL477364,2.6,CC1=Nc2cc(ccc2C(=O)N1c3ccc(OCCCN4CCCC4)cc3)C(F)(F)F
CHEMBL476322,2.6,CC1=Nc2c(cccc2C(F)(F)F)C(=O)N1c3ccc(OCCCN4CCCC4)cc3
CHEMBL487064,2.2,CN1C(=O)c2ccccc2N=C1c3ccc(OCCCN4CCCCC4)cc3
CHEMBL519067,2.6,CCN1C(=O)c2ccccc2N=C1c3ccc(OCCCN4CCCCC4)cc3
CHEMBL487230,3.1,CCCN1C(=O)c2ccccc2N=C1c3ccc(OCCCN4CCCCC4)cc3
CHEMBL488251,3,CC(C)N1C(=O)c2ccccc2N=C1c3ccc(OCCCN4CCCCC4)cc3
CHEMBL487060,3.8,O=C1N(C(=Nc2ccccc12)c3ccc(OCCCN4CCCCC4)cc3)c5ccccc5
CHEMBL487059,3.8,O=C1N(Cc2ccccc2)C(=Nc3ccccc13)c4ccc(OCCCN5CCCCC5)cc4
CHEMBL488248,1.8,CN1C(=O)c2ccccc2N=C1c3ccc(OCCCN4CCCC4)cc3
CHEMBL488249,2.2,CN1C(=O)c2ccccc2N=C1c3ccc(OC4CCN(CC4)C5CCC5)cc3
CHEMBL455681,2.6,CN1C(=O)c2ccccc2N=C1c3ccc(OC4CCN(CC4)C5CCCC5)cc3
CHEMBL453653,2.2,COc1cccc2N=C(N(C)C(=O)c12)c3ccc(OC4CCN(CC4)C5CCC5)cc3
CHEMBL453654,2.2,COc1ccc2N=C(N(C)C(=O)c2c1)c3ccc(OC4CCN(CC4)C5CCC5)cc3
CHEMBL454879,2.2,COc1ccc2C(=O)N(C)C(=Nc2c1)c3ccc(OC4CCN(CC4)C5CCC5)cc3
CHEMBL453892,2.2,COc1cccc2C(=O)N(C)C(=Nc12)c3ccc(OC4CCN(CC4)C5CCC5)cc3
CHEMBL508712,2.7,CN1C(=O)c2cccc(C)c2N=C1c3ccc(OC4CCN(CC4)C5CCC5)cc3
CHEMBL453893,2.8,CN1C(=O)c2cccc(Cl)c2N=C1c3ccc(OC4CCN(CC4)C5CCC5)cc3
CHEMBL453894,3.1,CN1C(=O)c2cccc(c2N=C1c3ccc(OC4CCN(CC4)C5CCC5)cc3)C(F)(F)F
CHEMBL454642,2.4,CN1C(=O)c2cccc(F)c2N=C1c3ccc(OC4CCN(CC4)C5CCC5)cc3
CHEMBL507360,1.6,COc1nccc2C(=O)N(C)C(=Nc12)c3ccc(OC4CCN(CC4)C5CCC5)cc3
CHEMBL218790,2.4,FC(F)(F)c1ccc(\\C=C\\C(=O)N2CCC[C@H]2CN3CCCC3)cc1
CHEMBL218836,1.8,FC(F)(F)c1ccc(CNC(=O)N2CCC[C@H]2CN3CCCC3)cc1
CHEMBL216666,2.6,CN(Cc1ccc(cc1)c2ccccc2)C(=O)N3CCC[C@H]3CN4CCCC4
CHEMBL1823339,1.8,CC(C)N1CCN(CC1)C(=C)N(C)Cc2ccc(cc2)c3ccccc3
CHEMBL384427,0.9,O=C(N1Cc2ccccc2C1)N3CCC[C@H]3CN4CCCC4
CHEMBL219592,0.7,CC(C)N1CCN(CC1)C(=O)N2Cc3ccccc3C2
CHEMBL373860,0.1,O=C(N1CCN(CC1)C2CC2)N3Cc4ccccc4C3
CHEMBL441705,1.1,O=C(N1CCN(CC1)C2CCCC2)N3Cc4ccccc4C3
CHEMBL220407,0.2,CC(C)N1CCN(CC1)C(=O)N2CCC(CC2)NC(=O)C3CCCC3
CHEMBL218834,0.9,CC(C)N1CCN(CC1)C(=O)N2CCC(CC2)C(=O)N3CC4CCC(CC4)C3
CHEMBL218410,0.6,CC(C)N1CCN(CC1)C(=O)N2CCC(CC2)C(=O)OC(C)(C)C
CHEMBL219074,2,CC(C)N1CCN(CC1)C(=O)N2CCC(Cc3ccccc3)CC2
CHEMBL219128,1.4,CC(C)N1CCN(CC1)C(=O)N2CCC(CC2)C(C)(C)C
CHEMBL219803,1,CC(C)N1CCN(CC1)C(=O)N2CCc3ccccc3C2
CHEMBL218992,1,COc1cc2CCN(Cc2cc1OC)C(=O)N3CCN(CC3)C(C)C
CHEMBL374493,1.6,CC(C)N1CCN(CC1)C(=O)N2CCC(CC2)c3ccccc3
CHEMBL375571,1.4,CC(C)N1CCN(CC1)C(=O)N2CCC(=CC2)c3ccccc3
CHEMBL1823340,2.9,C(COc1ccc(cc1)c2ccccc2)CN3CCCCC3
CHEMBL1823584,4.25,Clc1ccccc1NC(=O)N2CCC(CC2)c3onc(n3)c4ccc5ccccc5n4
CHEMBL1823591,2.95,Clc1ccccc1NC(=O)N2CCN(CC2)c3onc(n3)c4ccc5ccccc5n4
CHEMBL1823616,2.85,Cn1c(nc2ccccc12)c3noc(n3)C4CCN(CC4)C(=O)Nc5ccccc5Cl
CHEMBL1823863,2.57,Cn1c(nc2ccccc12)c3noc(n3)N4CCN(CC4)C(=O)NC5CCCCC5
CHEMBL1823865,2.76,O=C(NC1CCCCC1)N2CCN(CC2)c3onc(n3)c4ccc5ccccc5n4
CHEMBL1822468,2.67,FC1(F)CCC(CC1)NC(=O)N2CCN(CC2)c3onc(n3)c4ccc5ccccc5n4
CHEMBL601719,1.96,C[C@@H](Oc1cc(cnc1N)c2cnn(c2)C3CCNCC3)c4c(Cl)ccc(F)c4Cl
CHEMBL1824026,1.6,Cl.Cc1cc(nn1C[C@@H](O)CN)c2ccc(Cl)c(c2)C(=O)NCC3(O)CCCCCC3
CHEMBL1824027,1.6,Cl.Cc1cc(nn1C[C@H](O)CN)c2ccc(Cl)c(c2)C(=O)NCC3(O)CCCCCC3
CHEMBL1824041,0.2,O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(cc45)C#N)CC3)nc2N1
CHEMBL1824029,0.3,CC(O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1
CHEMBL1824040,0.4,CC(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1
CHEMBL1824030,0.5,Oc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1
CHEMBL1824034,0.8,COC(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1
CHEMBL1824043,0.9,Fc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1
CHEMBL1824044,0.9,COc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1
CHEMBL1824042,1.3,Clc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1
CHEMBL1824033,-1.6,OC(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1
CHEMBL1824505,1,COCCc1ccc(Cl)c(CN(C2CC2)C(=O)[C@H]3CNCC[C@@H]3C4=CC(=O)N(C)C=C4)c1
CHEMBL1824499,3.1,COCCc1ccc(Cl)c(CN(C2CC2)C(=O)[C@H]3CNCC[C@]3(O)c4ccc(F)c(F)c4)c1
CHEMBL464415,2.1,Cl.ONC(=O)\\C=C\\c1ccc2c(c1)nc(CCc3ccccc3)n2CCN4CCCC4
CHEMBL3216984,2.41,Cl.Cl.CN(C)CC(C)(C)Cn1c(CC(C)(C)C)nc2cc(\\C=C\\C(=O)NO)ccc12
CHEMBL53325,3.75,COc1cccc2C(CCCN3CCN(CC3)C4CCCCC4)CCCc12
CHEMBL1830682,2.83,Cl.COc1cc2CCN(CCCCNC(=O)c3cc(C)ccc3OC)Cc2cc1OC
CHEMBL1830683,4.33,Cl.COc1cccc2C(CCCN3CCc4cc(OC)c(OC)cc4C3)CCCc12
CHEMBL1830684,2.7,Cl.COc1cc2CCN(CCCNC(=O)c3cc(C)ccc3OC)Cc2cc1OC
CHEMBL1830685,1.94,Cl.COc1ccc(C)cc1C(=O)NCCCN2CCN(CC2)C3CCCCC3
CHEMBL1830686,3.22,Cl.COc1cc2CCN(CCCNC(=O)c3cc(Br)cc(OC)c3OC)Cc2cc1OC
CHEMBL1830687,2.43,Cl.COc1cc(Br)cc(C(=O)NCCCN2CCN(CC2)C3CCCCC3)c1OC
CHEMBL1830688,2.89,Cl.COc1cc(Br)c(cc1OC)C(=O)NCCCN2CCc3cc(OC)c(OC)cc3C2
CHEMBL1830689,2.11,Cl.COc1cc(Br)c(cc1OC)C(=O)NCCCN2CCN(CC2)C3CCCCC3
CHEMBL1830690,3.21,Cl.COc1cccc2C(CCCc12)C(=O)NCCCN3CCc4cc(OC)c(OC)cc4C3
CHEMBL1830691,2.46,Cl.COc1cccc2C(CCCc12)C(=O)NCCCN3CCN(CC3)C4CCCCC4
CHEMBL1828651,2.25,Cl.COc1cc2CCN(CCCN3CCc4ccccc4C3=O)Cc2cc1OC
CHEMBL1830692,1.49,Cl.O=C1N(CCCN2CCN(CC2)C3CCCCC3)CCc4ccccc14
CHEMBL1830693,3.1,N(c1ccccn1)c2nc(cs2)c3cn[nH]c3
CHEMBL1830698,4,C1Cc2sc(Nc3ccccn3)nc2c4c[nH]nc14
CHEMBL1830707,5,C1Cc2n[nH]cc2c3nc(Nc4ccccn4)sc3C1
CHEMBL1830711,3.8,C1Cc2n[nH]cc2c3nc(Nc4ncccn4)sc3C1
CHEMBL1829309,2.4,CN(C)S(=O)(=O)NC[C@@H]1CC[C@H](CC1)NC(=O)CN2C(=O)CC(C)(C)Sc3ccccc23
CHEMBL449588,2.34,Cc1ccccc1C#Cc2ccc(CCC(=O)O)cc2
CHEMBL1829170,1.97,OC(=O)CCc1ccc(cc1)C#Cc2cc(Cl)nc(Cl)c2
CHEMBL449588,2.34,Cc1ccccc1C#Cc2ccc(CCC(=O)O)cc2
CHEMBL1829170,1.97,OC(=O)CCc1ccc(cc1)C#Cc2cc(Cl)nc(Cl)c2
