CMPD_CHEMBLID,exp,smiles
CHEMBL2312933,4.959041392,CCCN(c1cccnc1)P(=O)(c2ccccc2)c3ccccc3
CHEMBL2312657,3.716003344,O[C@@H]1COC[C@H]1Nc2nc(Nc3cc(Cl)cc(Cl)c3)ncc2Br
CHEMBL2312656,5.301029996,O[C@@H]1COC[C@H]1Nc2nc(Nc3cc(Cl)cc(Cl)c3)ncc2c4ccc(F)cc4
CHEMBL2312655,5.301029996,O[C@@H]1COC[C@H]1Nc2nc(Nc3cc(Cl)cc(Cl)c3)ncc2c4cccnc4
CHEMBL2312654,3.361727836,CN(C)C1CCC(CC1)Nc2nc(Nc3cc(Cl)cc(Cl)c3)ncc2c4onc(C)c4
CHEMBL2312653,3.716003344,Cc1cc(on1)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC4CCNCC4
CHEMBL2312652,4.602059991,CN1CCC(CC1)NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2N[C@@H]4COC[C@H]4O
CHEMBL2311550,3.544068044,CC[C@@H](CO)Nc1nc(Nc2cc(Cl)cc(Cl)c2)ncc1C(=O)NC3CCN(C)CC3
CHEMBL2312650,4.602059991,CN1CCC(CC1)NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC4CCOCC4
CHEMBL2312647,5.301029996,CN1CCC(CC1)NC(=O)c2cnc(NCc3cc(Cl)ccc3Cl)nc2NC4CCNCC4
CHEMBL2312646,3.892094603,CN1CCC(CC1)NC(=O)c2cnc(NCc3cc(Cl)ccc3Cl)nc2NC4CCCC4
CHEMBL2312645,4.903089987,COc1ccccc1CNc2ncc(C(=O)NC3CCN(C)CC3)c(NC4CCCC4)n2
CHEMBL2312644,5.301029996,COc1ccccc1CNc2ncc(C(=O)NCCCCN(C)C)c(NC3CCCC3)n2
CHEMBL2312643,4.079181246,COc1ccccc1CNc2ncc(C(=O)NCCc3nnn[nH]3)c(NC4CCCC4)n2
CHEMBL2313672,7.77815125,CCOP(=O)(C[C@@]12C[C@@H]1[C@H]([C@H](O)[C@@H]2O)n3cnc4c(N)nc(Cl)nc34)OCC
CHEMBL2313674,6.860338007,CC(C)OP(=O)(CC[C@@]12C[C@@H]1[C@H]([C@H](O)[C@@H]2O)n3cnc4c(N)nc(Cl)nc34)OC(C)C
CHEMBL2312343,3.892094603,COc1ccccc1CNc2ncc(C(=O)NCCNC(=O)C)c(NC3CCCC3)n2
CHEMBL2312658,3.892094603,COc1ccccc1CNc2ncc(C(=O)NCCCO)c(NC3CCCC3)n2
CHEMBL2312301,4.911690159,COc1ccccc1CNc2ncc(C(=O)NCCCN3CCCC3=O)c(NC4CCCC4)n2
CHEMBL1972527,2.230448921,COc1ccc(OC2=C(Cl)C=NN(C3c4ccccc4c5ccccc35)C2=O)cc1
CHEMBL2325781,2.672097858,[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)Nc2cccc(c2)c3oc4ccccc4n3
CHEMBL2324293,3.826074803,OC(=O)COc1cc(Cl)c(cc1[N+](=O)[O-])C(=O)Nc2cccc(c2)c3nc4ccccc4s3
CHEMBL2324294,3.342422681,Oc1cc(Cl)c(cc1[N+](=O)[O-])C(=O)Nc2cccc(c2)c3nc4ccccc4s3
CHEMBL2325798,3.146128036,[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)Nc2cccc(c2)c3nc4ccccc4[nH]3
CHEMBL2325792,3.079181246,[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)Nc2nc3ccc(Cl)cc3s2
CHEMBL2324283,2.991226076,[O-][N+](=O)c1cc(C(=O)Nc2cccc(c2)c3nc4ccccc4s3)c(Cl)cc1N5CCNCC5
CHEMBL2325788,2.892094603,[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)Nc2nc(cs2)c3cccc(F)c3
CHEMBL2324283,2.857332496,[O-][N+](=O)c1cc(C(=O)Nc2cccc(c2)c3nc4ccccc4s3)c(Cl)cc1N5CCNCC5
CHEMBL2325793,2.857332496,[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)Nc2nc3c(Cl)cccc3s2
CHEMBL2325795,2.763427994,[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)Nc2cccc(c2)c3nc4ccccc4s3
CHEMBL2325786,2.763427994,[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)Nc2ccc(Cl)c(c2)C(F)(F)F
CHEMBL2325791,2.755874856,[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)Nc2nc3ccc(F)cc3s2
CHEMBL2325795,2.707570176,[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)Nc2cccc(c2)c3nc4ccccc4s3
CHEMBL2322976,2.69019608,[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)Nc2ccc(F)c(c2)c3nc4ccccc4s3
CHEMBL2322973,2.633468456,Cc1cc(NC(=O)c2cc(ccc2Cl)[N+](=O)[O-])cc(c1O)c3nc4ccccc4s3
CHEMBL2322978,2.612783857,[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)Nc2ccc(Cl)c(c2)c3nc4ccccc4s3
CHEMBL2325800,2.612783857,[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)Nc2cccc(c2)c3ccccc3
CHEMBL2324284,2.568201724,[O-][N+](=O)c1cc(C(=O)Nc2cccc(c2)c3nc4ccccc4s3)c(Cl)cc1N5CCOCC5
CHEMBL2325801,2.491361694,Cc1ccc(cc1NC(=O)c2cc(ccc2Cl)[N+](=O)[O-])c3oc4ccccc4n3
CHEMBL2322968,2.431363764,[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)Nc2ccc(F)c(c2)c3oc4ccccc4n3
CHEMBL2322972,2.414973348,COc1ccc(NC(=O)c2cc(ccc2Cl)[N+](=O)[O-])cc1c3nc4ccccc4s3
CHEMBL2325799,2.079181246,[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)Nc2ccc(cc2)c3ccccc3
CHEMBL2322977,2,[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)Nc2cc(ccc2Cl)c3nc4ccccc4s3
CHEMBL2325803,1.954242509,Cc1cc(NC(=O)c2cc(ccc2Cl)[N+](=O)[O-])cc(c1O)c3oc4ccccc4n3
CHEMBL2325802,1.954242509,COc1ccc(cc1NC(=O)c2cc(ccc2Cl)[N+](=O)[O-])c3oc4ccccc4n3
CHEMBL2324284,1.84509804,[O-][N+](=O)c1cc(C(=O)Nc2cccc(c2)c3nc4ccccc4s3)c(Cl)cc1N5CCOCC5
CHEMBL2324287,1.477121255,CN(C)c1cc(Cl)c(cc1[N+](=O)[O-])C(=O)Nc2cc(ccc2C)c3nc4ccccc4s3
CHEMBL2322974,1.361727836,Oc1ccc(NC(=O)c2cc(ccc2Cl)[N+](=O)[O-])cc1c3nc4ccccc4s3
CHEMBL2324286,1,COc1cc(Cl)c(cc1[N+](=O)[O-])C(=O)Nc2cccc(c2)c3nc4ccccc4s3
CHEMBL2322005,4.113943352,Clc1ccc(cc1)[C@H]2OC3(CCCCC3)OO[C@@H]2C(=C)c4ccc(Cl)cc4
CHEMBL2326472,5.77815125,Cn1cc(CN2CCc3cc4nc(N)sc4cc3CC2)cn1
CHEMBL2326475,3,Nc1nc2cc3CCN(CCc3cc2s1)C(=O)c4ccccc4
CHEMBL2326487,5.77815125,Nc1nc2cc3CCNCCc3cc2s1
CHEMBL2322331,5.127104798,Cc1nn2c(O)cc(nc2c1Cc3cccc(c3C)C(F)(F)F)N4CCOCC4
CHEMBL2325077,3.477121255,CC(C)(F)[C@H]1CCC[C@@H](C1)NC(=O)C2CCN(CC2)c3oc4cc(c(Cl)cc4n3)C(F)(F)F
CHEMBL2325076,4.579783597,CC(C)(O)[C@H]1CCC[C@@H](C1)NC(=O)C2CCN(CC2)c3oc4cc(c(Cl)cc4n3)C(F)(F)F
CHEMBL2325075,4.255272505,OC[C@H]1CCC[C@@H](C1)NC(=O)C2CCN(CC2)c3oc4cc(c(Cl)cc4n3)C(F)(F)F
CHEMBL2325074,4.763427994,Cc1cc2oc(nc2cc1Cl)N3CCC(CC3)C(=O)N[C@H]4CCC[C@@H](C4)C(C)(C)O
CHEMBL2325072,4.255272505,Cc1cc2oc(nc2cc1Cl)N3CCC(CC3)C(=O)N[C@@H]4CC[C@@H](CC4)C(C)(C)O
CHEMBL2325351,5,Cc1cc2oc(nc2cc1Cl)N3CCC(CC3)C(=O)N[C@@H]4CC[C@@](O)(CC4)C(F)(F)F
CHEMBL2325085,4.342422681,Cc1cc2oc(nc2cc1Cl)N3CCC(CC3)C(=O)N[C@@H]4CC[C@@](C)(O)CC4
CHEMBL2325084,4.812913357,Cc1cc2oc(nc2cc1Cl)N3CCC(CC3)C(=O)N[C@H]4CCC[C@H](CO)C4
CHEMBL2325083,5,Cc1cc2oc(nc2cc1Cl)N3CCC(CC3)C(=O)N[C@@H]4CC[C@H](CO)CC4
CHEMBL2325082,5,CC(C)(O)[C@H]1CCC[C@@H](C1)NC(=O)C2CCN(CC2)c3oc4ccc(Cl)cc4n3
CHEMBL2325081,5,OC[C@@H]1CCC[C@@H](C1)NC(=O)C2CCN(CC2)c3oc4ccc(Cl)cc4n3
CHEMBL2325080,5,OC[C@H]1CCC[C@@H](C1)NC(=O)C2CCN(CC2)c3oc4ccc(Cl)cc4n3
CHEMBL2315860,5.301029996,OC[C@@H]1CC[C@H](CC1)NC(=O)C2CCN(CC2)c3oc4ccc(Cl)cc4n3
CHEMBL2315861,5.301029996,OC[C@@H]1CC[C@@H](CC1)NC(=O)C2CCN(CC2)c3oc4ccc(Cl)cc4n3
CHEMBL2315870,3.477121255,Clc1ccc2oc(nc2c1)N3CCC(CC3)C(=O)NC4CCCCC4
CHEMBL2325418,5,Cc1ccc(cc1C)C(CCC(N)C(=O)O)(c2ccccc2)c3ccccc3
CHEMBL2325412,4.812913357,CCc1cc(ccc1C)C(SC[C@H](N)C(=O)O)(c2ccccc2)c3ccccc3
CHEMBL2325410,4.812913357,Cc1ccc(cc1C)C(SC[C@H](N)C(=O)O)(c2ccccc2)c3ccccc3
CHEMBL2325436,5,COc1ccc(cc1)C(CCCN)(c2ccccc2)c3ccccc3
CHEMBL392369,5,COc1ccc(cc1)C(SC[C@H](N)C(=O)O)(c2ccccc2)c3ccccc3
CHEMBL2325418,5,Cc1ccc(cc1C)C(CCC(N)C(=O)O)(c2ccccc2)c3ccccc3
CHEMBL2325412,4.812913357,CCc1cc(ccc1C)C(SC[C@H](N)C(=O)O)(c2ccccc2)c3ccccc3
CHEMBL2325410,4.812913357,Cc1ccc(cc1C)C(SC[C@H](N)C(=O)O)(c2ccccc2)c3ccccc3
CHEMBL2325436,5,COc1ccc(cc1)C(CCCN)(c2ccccc2)c3ccccc3
CHEMBL392369,5,COc1ccc(cc1)C(SC[C@H](N)C(=O)O)(c2ccccc2)c3ccccc3
CHEMBL2325418,5,Cc1ccc(cc1C)C(CCC(N)C(=O)O)(c2ccccc2)c3ccccc3
CHEMBL2325412,5,CCc1cc(ccc1C)C(SC[C@H](N)C(=O)O)(c2ccccc2)c3ccccc3
CHEMBL2325410,4.812913357,Cc1ccc(cc1C)C(SC[C@H](N)C(=O)O)(c2ccccc2)c3ccccc3
CHEMBL2325436,5,COc1ccc(cc1)C(CCCN)(c2ccccc2)c3ccccc3
CHEMBL392369,5,COc1ccc(cc1)C(SC[C@H](N)C(=O)O)(c2ccccc2)c3ccccc3
CHEMBL2325479,5.176091259,CN(CC1=CC(=O)NN1)c2cc(Cl)cc(Cl)c2
CHEMBL2325478,5.176091259,Clc1cc(Cl)cc(NCC2=CC(=O)NN2)c1
CHEMBL2325940,5,COc1cc(Oc2ccccc2)ccc1c3nc([C@@H]4C[C@](C)(O)C4)n5ccnc(N)c35
CHEMBL2325697,4,C[C@@H]1COCCN1c2cc(nc(n2)c3cccc4[nH]ccc34)C5(CC5)S(=O)(=O)C
CHEMBL2325719,4.982271233,Cc1ccc2[nH]ccc2c1c3nc(cc(n3)C4(CC4)S(=O)(=O)C)N5CCOCC5
CHEMBL2325697,4,C[C@@H]1COCCN1c2cc(nc(n2)c3cccc4[nH]ccc34)C5(CC5)S(=O)(=O)C
CHEMBL2325706,5.361727836,CS(=O)(=O)C1(CCNCC1)c2cc(nc(n2)c3cccc4[nH]ccc34)N5CCOCC5
CHEMBL2325705,3.255272505,CS(=O)(=O)C1(CCOCC1)c2cc(nc(n2)c3cccc4[nH]ccc34)N5CCOCC5
CHEMBL2325704,3.643452676,CS(=O)(=O)C1(CC1)c2cc(nc(n2)c3cccc4[nH]ccc34)N5CCOCC5
CHEMBL2325703,2.602059991,CC(C)(c1cc(nc(n1)c2cccc3[nH]ccc23)N4CCOCC4)S(=O)(=O)C
CHEMBL598194,5.176091259,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NCc4ccc(Cl)cc4
CHEMBL2325741,5.892094603,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)N[C@@H](CCO)c4ccc(Cl)cc4
CHEMBL2325740,4.716003344,COCCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4
CHEMBL2325739,5.113943352,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(CCCO)c4ccc(Cl)cc4
CHEMBL2325738,4.322219295,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(CCO)c4ccc(Cl)cc4
CHEMBL2325737,4.672097858,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(CO)c4ccc(Cl)cc4
CHEMBL2325735,4.462397998,CS(=O)(=O)NCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4
CHEMBL2325733,3.698970004,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(CS(=O)(=O)N)c4ccc(Cl)cc4
CHEMBL2325732,6.079181246,CC(=O)NCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4
CHEMBL2325731,5.602059991,CN(C)C(=O)CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4
CHEMBL2325730,5.662757832,NC(=O)C(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4
CHEMBL2325729,6.320146286,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)N[C@@H](CCN4CCCCC4)c5ccc(Cl)cc5
CHEMBL2325728,6.392696953,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)N[C@@H](CCN4CCCC4)c5ccc(Cl)cc5
CHEMBL2325727,6.365487985,CN(C)CC[C@H](NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4
CHEMBL2325994,6.176091259,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(CCCN4CCCC4)c5ccc(Cl)cc5
CHEMBL2325993,6.230448921,CN(C)CCCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4
CHEMBL2325991,5.86923172,COc1ccc(cc1OC)C(C)NC(=O)C2(N)CCN(CC2)c3ncnc4[nH]ccc34
CHEMBL2325990,5.361727836,CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(cc4)S(=O)(=O)C
CHEMBL2325989,6.380211242,CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccccn4
CHEMBL2325988,6.414973348,CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4cccnc4
CHEMBL2325987,4.982271233,CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(F)cc4
CHEMBL2325986,4.991226076,CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccccc4
CHEMBL2325985,3,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(Cc4ccccc4)c5ccc(Cl)cc5
CHEMBL2325984,3,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(c4ccccc4)c5ccc(Cl)cc5
CHEMBL2325983,4.491361694,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(C4CC4)c5ccc(Cl)cc5
CHEMBL2325982,4.113943352,CCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4
CHEMBL2325743,5.041392685,C[C@H](NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4
CHEMBL2325742,4.886490725,C[C@@H](NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4
CHEMBL2325997,5.255272505,CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4
CHEMBL598194,5.176091259,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NCc4ccc(Cl)cc4
CHEMBL2322768,5.10720997,CN(C)CCn1ncnc1c2cc3CCOc4cc(ccc4c3s2)C(=O)N
CHEMBL2322501,4.612783857,CC(=O)Nc1nc(c2cc3CCOc4cccnc4c3s2)c([nH]1)c5ccccc5Cl
CHEMBL2322779,4.612783857,NC(=O)c1cnc2c(OCCc3cc(sc23)c4n[nH]nc4c5ccc(F)cc5F)c1
CHEMBL2322776,4.612783857,Clc1ccccc1c2ocnc2c3cc4CCOc5cccnc5c4s3
CHEMBL2322772,4.612783857,CN(C(=O)c1cc2CCOc3cccnc3c2s1)c4ccccc4Cl
CHEMBL2322766,4.568201724,NC(=O)c1ccc2c(OCCc3cc(sc23)c4ncnn4C5CCC5)c1
CHEMBL2322763,4.176091259,NC(=O)c1ccc2c(OCCc3cc(sc23)C4=NNC(=O)N4c5ccccc5Cl)c1
CHEMBL2322773,4.176091259,Clc1ccccc1n2cnnc2c3cc4CCOc5ccccc5c4s3
CHEMBL2322780,4.079181246,NC(=O)c1ccc2c(OCCc3cc(sc23)c4n[nH]cc4c5ccccc5Cl)c1
CHEMBL2322774,3.954242509,NC(=O)c1ccc2c(OCCc3cc(sc23)c4nncn4c5ccccc5Cl)c1
CHEMBL2322777,3.612783857,Fc1ccc(c(F)c1)n2ncnc2c3cc4CCOc5ccccc5c4s3
CHEMBL2322500,3.602059991,Nc1nc(c2cc3CCOc4ccccc4c3s2)c(s1)c5ccccc5Cl
CHEMBL2322770,5.301029996,NC(=O)c1ccc2c(OCCc3cc(sc23)c4ncnn4CC(F)(F)F)c1
CHEMBL2322769,5.301029996,CC(C)(O)Cn1ncnc1c2cc3CCOc4cc(ccc4c3s2)C(=O)N
CHEMBL2322767,5.301029996,NC(=O)c1ccc2c(OCCc3cc(sc23)c4ncnn4CCO)c1
CHEMBL2322765,5.301029996,CC(C)Cn1ncnc1c2cc3CCOc4cc(ccc4c3s2)C(=O)N
CHEMBL2322764,5.301029996,CC(C)n1ncnc1c2cc3CCOc4cc(ccc4c3s2)C(=O)N
CHEMBL2322778,5.301029996,NC(=O)c1ccc2c(OCCc3cc(sc23)c4ncnn4c5ccc(F)cc5F)c1
CHEMBL2322775,5.301029996,NC(=O)c1ccc2c(OCCc3cc(sc23)c4nnnn4c5ccccc5Cl)c1
CHEMBL2324037,5,Cc1cc(c(OCCO)c(c1)c2ccc(cc2)C#N)c3ccc(cc3)C#N
CHEMBL2338567,3.73239376,Fc1cccc(c1)C(=O)N[C@@H]2CCC[C@H](C2)NC(=O)c3cccc(Cl)c3
CHEMBL2338590,5.380211242,Clc1cccc(c1)C(=O)N[C@@H]2CCC[C@H](C2)NC(=O)c3ccccn3
CHEMBL2338587,5.380211242,O=C(N[C@@H]1CCC[C@H](C1)NC(=O)c2ccccn2)c3cccc(c3)C#N
CHEMBL2335912,3,C[C@@H](NC(=O)C)c1ccc(Nc2ncc3cc(cc(C)c3n2)c4ccncc4)cc1
CHEMBL2335911,3.698970004,C[C@@H](NC(=O)C)c1ccc(Nc2ncc3cc(c(C)cc3n2)c4ccncc4)cc1
CHEMBL2335910,3,C[C@@H](NC(=O)C)c1ccc(Nc2ncc3cc(cc(Cl)c3n2)c4ccncc4)cc1
CHEMBL2335909,3.301029996,C[C@@H](NC(=O)C)c1ccc(Nc2ncc3cc(c(Cl)cc3n2)c4ccncc4)cc1
CHEMBL2335908,3,COc1cc2nc(Nc3ccc(cc3)[C@@H](C)NC(=O)C)ncc2cc1c4ccncc4
CHEMBL2335907,3.698970004,COc1cc(cc2cnc(Nc3ccc(cc3)[C@@H](C)NC(=O)C)nc12)c4ccncc4
CHEMBL2335906,4,C[C@@H](NC1=CC(=O)CNC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2
CHEMBL2335905,3.477121255,C[C@@H](NC1=CC(=O)NCC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2
CHEMBL2335904,3.602059991,C[C@@H](NC1=CC(=O)CC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2
CHEMBL2335903,3.602059991,C[C@@H](NC1=CC(=O)CCC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2
CHEMBL2335902,5.612783857,C[C@@H](NC(=O)[C@H]1CCCN1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2
CHEMBL2335901,4.531478917,C[C@@H](NC(=O)C1CCNCC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2
CHEMBL2335900,4.531478917,C[C@@H](NC(=O)[C@H]1CCCNC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2
CHEMBL2335899,3,C[C@@H](NC(=O)[C@H]1CCCCN1CCO)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2
CHEMBL2335898,4.812913357,C[C@@H](NC(=O)C1CCCCN1C)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2
CHEMBL2335897,5.973127854,C[C@@H](NC(=O)[C@H]1CCCCN1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2
CHEMBL2335896,3.477121255,C[C@@H](NC(=O)C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1
CHEMBL2335895,3.602059991,CC(NC(=O)C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1
CHEMBL2335894,3.954242509,COCCC(=O)N[C@@H](C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1
CHEMBL2335893,3.954242509,COCCC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1
CHEMBL2335892,3.903089987,COCCC(=O)NC(C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1
CHEMBL2335891,5.919078092,COCCNC(C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1
CHEMBL2335890,3.301029996,COCCN(C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1
CHEMBL2335889,3.301029996,CC(=O)Nc1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1
CHEMBL2335888,3.84509804,CN(C(=O)C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1
CHEMBL2335887,3.602059991,COCCC(=O)Nc1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1
CHEMBL2335886,3,COCCOc1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1
CHEMBL2335885,4.602059991,COCCC(=O)N(C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1
CHEMBL2335884,6,C(CN1CCCC1)Oc2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2
CHEMBL2335883,6,CN(C)CCNCc1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1
CHEMBL2335882,5.792391689,COCCN(C)Cc1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1
CHEMBL2335881,5.924279286,COCCNCc1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1
CHEMBL2335880,5.740362689,O=C(NCCN1CCCC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2
CHEMBL2335879,5.653212514,CN1CCCC1CCNC(=O)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2
CHEMBL2335878,5.342422681,CN(C)CCNC(=O)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1
CHEMBL2335877,3,COCCNC(=O)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1F
CHEMBL2335876,3.84509804,COCCNC(=O)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1C
CHEMBL2335875,3.301029996,COCCNC(=O)c1cccc(Nc2ncc3cc(ccc3n2)c4ccncc4)c1
CHEMBL2335864,3.477121255,COCCNC(=O)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1
CHEMBL2334760,4.602059991,CCNC(=O)Nc1ccc(cc1)c2nc3CCN(Cc3c(n2)N4CCOC[C@@H]4C)C5COC5
CHEMBL2334754,4.875061263,CCNC(=O)Nc1ccc(cc1)c2nc3C[C@H]4CC[C@H](N4C)c3c(n2)N5CCOC[C@@H]5C
CHEMBL2334755,4.875061263,CCNC(=O)Nc1ccc(cc1)c2nc3C[C@@H]4CC[C@@H](N4CC)c3c(n2)N5CCOC[C@@H]5C
CHEMBL2334756,4.875061263,CCNC(=O)Nc1ccc(cc1)c2nc3C[C@@H]4CC[C@@H](N4C5COC5)c3c(n2)N6CCOC[C@@H]6C
CHEMBL2334757,4.875061263,CCNC(=O)Nc1ccc(cc1)c2nc3C[C@H]4CC[C@H](N4C5COC5)c3c(n2)N6CCOC[C@@H]6C
CHEMBL2334759,4.875061263,CCNC(=O)Nc1ccc(cc1)c2nc3C[C@@H]4CC[C@@H](N4C(=O)C)c3c(n2)N5CCOC[C@@H]5C
CHEMBL2334753,4.875061263,CCNC(=O)Nc1ccc(cc1)c2nc3C[C@@H]4CC[C@@H](N4C)c3c(n2)N5CCOC[C@@H]5C
CHEMBL2335654,7.015778756,CC(=CCC12OC[C@@H]3[C@@H](CN(CCO)CCO)[C@@H](C=C4C(=O)c5c(O)cccc5O[C@@]134)C2=O)C
CHEMBL2335649,6.845718018,CN(C)C[C@H]1[C@H]2C=C3C(=O)c4c(O)cccc4O[C@@]35[C@@H]1COC5(CC=C(C)C)C2=O
CHEMBL2336106,6.762678564,CC(=CCC12OC[C@@H]3[C@@H](CN4CCNCC4)[C@@H](C=C5C(=O)c6c(O)cccc6O[C@@]135)C2=O)C
CHEMBL2335659,6.7355989,CC(=CCC12OC[C@@H]3[C@@H](COC(=O)C)[C@@H](C=C4C(=O)c5c(O)cccc5O[C@@]134)C2=O)C
CHEMBL2336107,6.681241237,CN1CCN(C[C@@H]2[C@H]3COC4(CC=C(C)C)C(=O)[C@@H]2C=C5C(=O)c6c(O)cccc6O[C@]345)CC1
CHEMBL2336105,6.588831726,CC(=CCC12OC[C@@H]3[C@@H](CN4CCOCC4)[C@@H](C=C5C(=O)c6c(O)cccc6O[C@@]135)C2=O)C
CHEMBL2335676,6.389166084,CN(C)C[C@H]1[C@H]2C=C3C(=O)c4c(O)cc(O)c(CC=C(C)C)c4O[C@@]35[C@@H]1COC5(CC=C(C)C)C2=O
CHEMBL2336123,6.340444115,CN(C)C[C@H]1[C@H]2C=C3C(=O)c4c(O)c(CC=C(C)C)c(O)cc4O[C@@]35[C@@H]1COC5(CC=C(C)C)C2=O
CHEMBL2336103,6.301029996,CC(=CCC12OC[C@@H]3[C@@H](CN4CCCC4)[C@@H](C=C5C(=O)c6c(O)cccc6O[C@@]135)C2=O)C
